Date,Front_Contract,Front_Close,Front_High,Front_Low,Front_Open,Front_Volume,Front_OI,FV1_Contract,FV1_Close,FV1_High,FV1_Low,FV1_Open,FV1_Volume,FV1_OI
06/19/2017,FVM17,118.65625,118.9296875,118.625,118.8671875,3828,23725,FVU17,118.1796875,118.46875,118.140625,118.4140625,697474,3071668
06/20/2017,FVM17,118.796875,118.796875,118.6328125,118.65625,3909,22424,FVU17,118.3359375,118.3359375,118.1171875,118.171875,650349,3077292
06/21/2017,FVM17,118.765625,118.8203125,118.6796875,118.765625,2318,21606,FVU17,118.296875,118.359375,118.1953125,118.28125,629427,3030112
06/22/2017,FVM17,118.7890625,118.8359375,118.75,118.765625,2722,20949,FVU17,118.3359375,118.421875,118.2734375,118.2734375,487456,3041939
06/23/2017,FVM17,118.8203125,118.84375,118.75,118.8125,1873,19922,FVU17,118.359375,118.3828125,118.28125,118.3359375,410446,3037690
06/26/2017,FVM17,118.8515625,118.890625,118.78125,118.7890625,4138,18711,FVU17,118.3828125,118.4375,118.2578125,118.359375,504009,3061143
06/27/2017,FVM17,118.625,118.7265625,118.578125,118.7265625,6324,14938,FVU17,118.125,118.421875,118.0625,118.3671875,942442,3098849
06/28/2017,FVM17,118.6875,118.6875,118.515625,118.515625,3799,13486,FVU17,118.1796875,118.2109375,117.9609375,118.109375,921613,3104725
06/29/2017,FVM17,118.53125,118.5546875,118.421875,118.5,1610,13143,FVU17,118.0078125,118.1875,117.84375,118.1640625,870462,3077295
06/30/2017,FVM17,118.515625,118.53125,118.5,118.515625,2189,12546,FVU17,117.8359375,118.0859375,117.7890625,118.0078125,977602,3058080
07/03/2017,FVU17,117.6015625,117.890625,117.5390625,117.828125,457129,3057012,FVZ17,117.2265625,117.2265625,117.1875,117.1875,2,158
07/05/2017,FVU17,117.625,117.8046875,117.5234375,117.6171875,837551,3030286,FVZ17,117.25,117.25,117.16927083333333,117.21614583333333,2896,2802
07/06/2017,FVU17,117.5546875,117.71875,117.4140625,117.6796875,791656,3011110,FVZ17,117.1796875,117.24479166666667,117.15104166666667,117.24479166666667,557,3179
07/07/2017,FVU17,117.4921875,117.671875,117.46875,117.578125,648900,3002255,FVZ17,117.109375,117.2734375,117.109375,117.2734375,391,3515
07/10/2017,FVU17,117.625,117.671875,117.515625,117.53125,454196,2993974,FVZ17,117.2578125,117.265625,117.2421875,117.265625,301,3660
07/11/2017,FVU17,117.6796875,117.71875,117.5078125,117.59375,530151,2982915,FVZ17,117.3125,117.3125,117.1640625,117.1953125,1022,3996
07/12/2017,FVU17,117.875,118.046875,117.6640625,117.6796875,852840,2999783,FVZ17,117.515625,117.515625,117.4140625,117.4140625,1038,4860
07/13/2017,FVU17,117.828125,117.953125,117.734375,117.875,570576,3004865,FVZ17,117.46875,117.578125,117.46875,117.578125,695,5060
07/14/2017,FVU17,117.9765625,118.1875,117.7734375,117.8203125,784443,3005646,FVZ17,117.625,117.6328125,117.625,117.6328125,284,5271
07/17/2017,FVU17,118.015625,118.0546875,117.921875,117.9453125,420851,3001172,FVZ17,117.6640625,117.6640625,117.65625,117.65625,29,5248
07/18/2017,FVU17,118.1484375,118.203125,117.96875,117.9765625,700473,2995693,FVZ17,117.8125,117.8125,117.7734375,117.7734375,1014,5983
07/19/2017,FVU17,118.1328125,118.1875,118.0703125,118.15625,483025,3000140,FVZ17,117.796875,117.796875,117.75,117.78125,256,6021
07/20/2017,FVU17,118.140625,118.25,118.09375,118.109375,607650,2985212,FVZ17,117.8046875,117.8203125,117.8046875,117.8203125,429,6188
07/21/2017,FVU17,118.2578125,118.3046875,118.1171875,118.1328125,498362,2950924,FVZ17,117.9453125,117.9453125,117.8828125,117.8828125,1159,7175
07/24/2017,FVU17,118.15625,118.296875,118.109375,118.25,402565,2970006,FVZ17,117.84375,117.9921875,117.84375,117.9921875,1053,8005
07/25/2017,FVU17,117.8671875,118.1875,117.828125,118.15625,727370,2964764,FVZ17,117.53125,117.78125,117.53125,117.78125,1004,8347
07/26/2017,FVU17,118.1953125,118.2265625,117.828125,117.8359375,996574,3007816,FVZ17,117.8671875,117.8671875,117.5546875,117.59375,1870,9299
07/27/2017,FVU17,118.1015625,118.1875,117.9921875,118.1640625,840131,2996473,FVZ17,117.765625,117.765625,117.703125,117.765625,472,9544
07/28/2017,FVU17,118.15625,118.1796875,117.9453125,118.078125,617068,2973874,FVZ17,117.828125,117.828125,117.703125,117.78125,644,9783
07/31/2017,FVU17,118.1484375,118.203125,118.1015625,118.1484375,547598,2948977,FVZ17,117.8203125,117.828125,117.7890625,117.828125,17,9789
08/01/2017,FVU17,118.296875,118.3046875,118.03125,118.1171875,649357,2964044,FVZ17,117.96875,117.96875,117.75,117.75,5498,14956
08/02/2017,FVU17,118.203125,118.296875,118.1328125,118.28125,634474,2979901,FVZ17,117.875,117.90625,117.8203125,117.8203125,1410,15531
08/03/2017,FVU17,118.34375,118.3984375,118.1640625,118.171875,535789,2993142,FVZ17,118.015625,118.03125,117.859375,117.859375,6005,17819
08/04/2017,FVU17,118.1953125,118.375,118.109375,118.359375,644488,2988938,FVZ17,117.8671875,118.015625,117.796875,118.015625,2546,20143
08/07/2017,FVU17,118.265625,118.28125,118.1171875,118.21875,418191,3001663,FVZ17,117.9375,117.9375,117.8046875,117.8671875,2173,21763
08/08/2017,FVU17,118.1796875,118.2734375,118.109375,118.2578125,476360,2992016,FVZ17,117.84375,117.9375,117.7890625,117.9375,4434,24805
08/09/2017,FVU17,118.3515625,118.4921875,118.2421875,118.25,603917,3024882,FVZ17,118.0234375,118.1640625,117.953125,117.9921875,2047,25211
08/10/2017,FVU17,118.421875,118.484375,118.265625,118.3203125,597210,3018707,FVZ17,118.109375,118.1640625,117.96875,117.96875,6858,27884
08/11/2017,FVU17,118.6484375,118.6875,118.421875,118.46875,699162,3036654,FVZ17,118.34375,118.375,118.1484375,118.1875,17048,36283
08/14/2017,FVU17,118.5,118.6328125,118.4375,118.609375,532242,3020437,FVZ17,118.1953125,118.2578125,118.140625,118.2578125,28941,54529
08/15/2017,FVU17,118.265625,118.5078125,118.1953125,118.5078125,623757,3030476,FVZ17,117.953125,118.1171875,117.8984375,118.1171875,50764,90714
08/16/2017,FVU17,118.453125,118.4921875,118.1796875,118.2421875,673019,3031557,FVZ17,118.1484375,118.1875,117.875,117.9375,51578,116446
08/17/2017,FVU17,118.5390625,118.6015625,118.328125,118.4296875,591014,3027361,FVZ17,118.25,118.296875,118.0234375,118.1171875,35699,133252
08/18/2017,FVU17,118.5390625,118.7109375,118.4453125,118.578125,648733,2980987,FVZ17,118.25,118.421875,118.1484375,118.3125,69405,164883
08/21/2017,FVU17,118.609375,118.640625,118.46875,118.53125,467269,2984980,FVZ17,118.328125,118.3515625,118.171875,118.203125,43197,181482
08/22/2017,FVU17,118.4453125,118.609375,118.421875,118.6015625,784697,2806877,FVZ17,118.15625,118.3125,118.1328125,118.3125,305203,399127
08/23/2017,FVU17,118.625,118.640625,118.4140625,118.4453125,987250,2576790,FVZ17,118.3515625,118.3671875,118.125,118.1640625,462093,689709
08/24/2017,FVU17,118.4921875,118.640625,118.4765625,118.6328125,1380958,2060249,FVZ17,118.21875,118.359375,118.1953125,118.359375,890694,1192612
08/25/2017,FVU17,118.5703125,118.6015625,118.421875,118.484375,1649578,1440204,FVZ17,118.296875,118.328125,118.1328125,118.1953125,1218242,1834652
08/28/2017,FVU17,118.65625,118.6796875,118.515625,118.5625,1438545,942163,FVZ17,118.3828125,118.40625,118.2421875,118.28125,1186873,2475945
08/29/2017,FVU17,118.78125,118.9921875,118.6796875,118.6875,1369234,489624,FVZ17,118.515625,118.7265625,118.40625,118.40625,1175837,2875719
08/30/2017,FVU17,118.703125,118.8125,118.640625,118.7890625,756153,188995,FVZ17,118.4296875,118.5546875,118.3671875,118.5546875,829533,3086553
08/31/2017,FVU17,118.78125,118.8046875,118.6484375,118.734375,200120,146614,FVZ17,118.5,118.5234375,118.359375,118.4609375,785514,3084478
09/01/2017,FVU17,118.65625,118.9609375,118.578125,118.78125,115958,97634,FVZ17,118.3671875,118.671875,118.296875,118.515625,736952,3085548
09/05/2017,FVU17,119.078125,119.09375,118.71875,118.765625,52623,74705,FVZ17,118.8203125,118.84375,118.421875,118.5234375,919585,3150958
09/06/2017,FVU17,118.8828125,119.1328125,118.875,119.1328125,28884,61895,FVZ17,118.6171875,118.890625,118.609375,118.8359375,759846,3145967
09/07/2017,FVU17,119.1015625,119.21875,118.9296875,118.9296875,24874,48676,FVZ17,118.84375,118.96875,118.625,118.625,802323,3127798
09/08/2017,FVU17,119.09375,119.2734375,119.0390625,119.15625,10422,48274,FVZ17,118.8359375,119.046875,118.765625,118.90625,644710,3128758
09/11/2017,FVU17,118.828125,119.0,118.765625,118.890625,6809,44503,FVZ17,118.546875,118.75,118.4765625,118.609375,511212,3134878
09/12/2017,FVU17,118.65625,118.8125,118.6015625,118.8125,26642,41691,FVZ17,118.34375,118.5390625,118.28125,118.5078125,667517,3104725
09/13/2017,FVU17,118.53125,118.7109375,118.5234375,118.6640625,11422,36773,FVZ17,118.2109375,118.4140625,118.1875,118.3515625,510661,3117460
09/14/2017,FVU17,118.4765625,118.5703125,118.359375,118.5703125,16499,31710,FVZ17,118.1328125,118.2734375,118.0078125,118.2421875,919761,3074948
09/15/2017,FVU17,118.3984375,118.5234375,118.3671875,118.5078125,2865,30217,FVZ17,118.046875,118.2265625,118.0,118.1875,652280,3020190
09/18/2017,FVU17,118.296875,118.3515625,118.28125,118.3515625,4295,26636,FVZ17,117.9453125,118.0234375,117.90625,118.0,445517,2989105
09/19/2017,FVU17,118.25,118.375,118.234375,118.34375,6644,24005,FVZ17,117.8984375,118.03125,117.875,117.9375,525266,2956487
09/20/2017,FVU17,118.03125,118.3515625,117.9921875,118.2890625,5977,21474,FVZ17,117.6484375,118.0234375,117.5859375,117.890625,890281,2977991
09/21/2017,FVU17,117.9921875,118.1015625,117.9921875,118.0546875,2577,19585,FVZ17,117.6171875,117.765625,117.5859375,117.671875,766339,2959882
09/22/2017,FVU17,118.0703125,118.109375,118.0546875,118.109375,2819,17961,FVZ17,117.6953125,117.8046875,117.6015625,117.6015625,631036,2932380
09/25/2017,FVU17,118.2421875,118.2421875,118.09375,118.1796875,3471,15284,FVZ17,117.8671875,117.921875,117.6640625,117.7109375,626176,2933911
09/26/2017,FVU17,118.1953125,118.21875,118.09375,118.21875,2250,13656,FVZ17,117.8203125,117.8984375,117.7109375,117.859375,658408,2962101
09/27/2017,FVU17,117.9609375,118.03125,117.8984375,118.0078125,13623,12635,FVZ17,117.5625,117.796875,117.46875,117.78125,1041558,2983630
09/28/2017,FVU17,118.0625,118.0625,117.796875,117.921875,2187,11323,FVZ17,117.6640625,117.6796875,117.390625,117.5546875,848702,2996541
09/29/2017,FVU17,117.9765625,118.0,117.9375,117.9375,528,1480668,FVZ17,117.5,117.703125,117.421875,117.65625,1089229,2957178
10/02/2017,FVZ17,117.453125,117.53125,117.28125,117.4453125,695659,2950012,FVH18,117.2109375,117.57291666666667,117.2109375,117.54166666666667,726154,5
10/03/2017,FVZ17,117.5078125,117.5546875,117.3671875,117.4296875,562556,2960987,FVH18,117.265625,117.44270833333333,117.265625,117.42708333333333,363079,5
10/04/2017,FVZ17,117.5078125,117.6640625,117.421875,117.53125,579939,2944139,FVH18,117.28125,117.3125,117.28125,117.3125,4,9
10/05/2017,FVZ17,117.390625,117.5625,117.359375,117.53125,562751,2950810,FVH18,117.1640625,117.25520833333333,117.1640625,117.25520833333333,211,220
10/06/2017,FVZ17,117.2890625,117.4296875,117.1171875,117.3984375,969682,2974068,FVH18,117.0625,117.19791666666667,117.0625,117.19791666666667,1,221
10/09/2017,FVZ17,117.328125,117.3671875,117.28125,117.3125,110986,2965984,FVH18,117.1015625,117.140625,117.1015625,117.140625,2,221
10/10/2017,FVZ17,117.40625,117.5,117.2890625,117.3515625,590492,2968502,FVH18,117.1796875,117.1796875,117.15625,117.15625,2,221
10/11/2017,FVZ17,117.3515625,117.4453125,117.3046875,117.328125,628530,2979093,FVH18,117.125,117.171875,117.125,117.171875,1,222
10/12/2017,FVZ17,117.4140625,117.46875,117.3046875,117.3203125,604711,2969735,FVH18,117.1875,117.2578125,117.1875,117.2578125,2,222
10/13/2017,FVZ17,117.578125,117.6484375,117.34375,117.421875,811168,2963981,FVH18,117.359375,117.359375,117.34375,117.34375,4,222
10/16/2017,FVZ17,117.34375,117.578125,117.3203125,117.578125,667949,2936833,FVH18,117.1328125,117.2265625,117.1328125,117.2265625,144,260
10/17/2017,FVZ17,117.34375,117.421875,117.2421875,117.375,612637,2955427,FVH18,117.125,117.125,117.03125,117.109375,5572,5233
10/18/2017,FVZ17,117.2109375,117.34375,117.15625,117.3359375,565048,2979549,FVH18,116.984375,116.984375,116.984375,116.984375,574,5421
10/19/2017,FVZ17,117.2734375,117.4296875,117.171875,117.1796875,797586,2977481,FVH18,117.0625,117.1640625,117.0625,117.1640625,314,5527
